Date,Close
12/24/2008,90.47
12/25/2008,90.39
12/26/2008,90.69
12/29/2008,90.56
12/30/2008,90.28
12/31/2008,90.6
01/01/2009,90.76
01/02/2009,92.22
01/05/2009,93.37
01/06/2009,93.66
01/07/2009,92.62
01/08/2009,91.07
01/09/2009,90.31
01/12/2009,89.13
01/13/2009,89.13
01/14/2009,89.08
01/15/2009,89.78
01/16/2009,90.69
01/19/2009,90.67
01/20/2009,89.8
01/21/2009,89.43
01/22/2009,88.79
01/23/2009,88.81
01/26/2009,89
01/27/2009,88.92
01/28/2009,90.38
01/29/2009,89.93
01/30/2009,89.97
02/02/2009,89.46
02/03/2009,89.25
02/04/2009,89.46
02/05/2009,91.12
02/06/2009,91.98
02/09/2009,91.46
02/10/2009,90.3
02/11/2009,90.43
02/12/2009,90.87
02/13/2009,91.95
02/16/2009,91.7
02/17/2009,92.35
02/18/2009,93.81
02/19/2009,94.28
02/20/2009,93.13
02/23/2009,94.47
02/24/2009,96.78
02/25/2009,97.67
02/26/2009,98.39
02/27/2009,97.52
03/02/2009,97.21
03/03/2009,98.3
03/04/2009,99.08
03/05/2009,97.92
03/06/2009,98.37
03/09/2009,98.79
03/10/2009,98.69
03/11/2009,97.2
03/12/2009,97.76
03/13/2009,97.95
03/16/2009,98.17
03/17/2009,98.6
03/18/2009,95.85
03/19/2009,94.46
03/20/2009,95.9
03/23/2009,97.02
03/24/2009,97.75
03/25/2009,97.58
03/26/2009,98.74
03/27/2009,97.85
03/30/2009,97.29
03/31/2009,98.84
04/01/2009,98.54
04/02/2009,99.55
04/03/2009,100.3
04/06/2009,100.98
04/07/2009,100.5
04/08/2009,99.71
04/09/2009,100.37
04/10/2009,100.22
04/13/2009,100.03
04/14/2009,98.78
04/15/2009,99.39
04/16/2009,99.27
04/17/2009,99.13
04/20/2009,97.95
04/21/2009,98.65
04/22/2009,97.97
04/23/2009,98.05
04/24/2009,97.15
04/27/2009,96.63
04/28/2009,96.38
04/29/2009,97.5
04/30/2009,98.56
05/01/2009,99.08
05/04/2009,98.92
05/05/2009,98.89
05/06/2009,98.43
05/07/2009,99.24
05/08/2009,98.55
05/11/2009,97.53
05/12/2009,96.41
05/13/2009,95.4
05/14/2009,95.87
05/15/2009,95.19
05/18/2009,96.24
05/19/2009,96.01
05/20/2009,94.85
05/21/2009,94.45
05/22/2009,94.77
05/25/2009,94.84
05/26/2009,95
05/27/2009,95.3
05/28/2009,96.94
05/29/2009,95.29
06/01/2009,96.56
06/02/2009,95.65
06/03/2009,95.92
06/04/2009,96.57
06/05/2009,98.64
06/08/2009,98.43
06/09/2009,97.4
06/10/2009,98.2
06/11/2009,97.55
06/12/2009,98.4
06/15/2009,97.82
06/16/2009,96.37
06/17/2009,95.69
06/18/2009,96.59
06/19/2009,96.26
06/22/2009,95.93
06/23/2009,95.21
06/24/2009,95.72
06/25/2009,95.9
06/26/2009,95.22
06/29/2009,96.13
06/30/2009,96.31
07/01/2009,96.59
07/02/2009,95.92
07/03/2009,96.03
07/06/2009,95.36
07/07/2009,94.86
